state_or_region,sector,year,total_generation,units,source_key
Nebraska,commercial,2025,12.0,thousand megawatthours,ELEC.GEN.ALL-NE-96.A
Nebraska,industrial,2001,48.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2002,44.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2003,46.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2004,42.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2005,46.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2006,50.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2007,18.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2008,0.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2009,42.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2010,160.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2011,278.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2012,345.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2013,333.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2014,342.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2015,381.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2016,347.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2017,360.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2018,374.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2019,348.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2020,239.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2021,331.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2022,325.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2023,304.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2024,327.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nebraska,industrial,2025,262.0,thousand megawatthours,ELEC.GEN.ALL-NE-97.A
Nevada,commercial,2009,0.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2010,62.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2011,92.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2012,92.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2013,98.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2014,95.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2015,114.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2016,126.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2017,127.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2018,159.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2019,569.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2020,573.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2021,615.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2022,109.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2023,111.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2024,110.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,commercial,2025,117.0,thousand megawatthours,ELEC.GEN.ALL-NV-96.A
Nevada,industrial,2006,345.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2007,412.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2008,339.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2009,205.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2010,201.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2011,169.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2012,264.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2013,251.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2014,241.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2015,305.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2016,280.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2017,294.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2018,332.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2019,312.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2020,329.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2021,339.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2022,363.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2023,502.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2024,481.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
Nevada,industrial,2025,417.0,thousand megawatthours,ELEC.GEN.ALL-NV-97.A
New Hampshire,commercial,2001,31.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2002,30.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2003,34.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2004,33.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2005,30.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2006,25.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2007,28.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2008,18.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2009,27.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2010,20.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2011,20.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2012,49.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2013,70.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2014,69.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2015,73.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2016,74.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2017,70.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2018,69.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2019,64.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2020,59.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2021,65.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2022,66.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2023,62.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2024,60.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,commercial,2025,64.0,thousand megawatthours,ELEC.GEN.ALL-NH-96.A
New Hampshire,industrial,2001,295.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2002,242.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2003,318.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2004,358.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2005,364.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2006,167.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2007,124.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2008,40.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2009,35.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2010,34.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2011,31.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2012,29.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2013,30.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2014,31.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2015,32.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2016,33.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2017,30.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2018,31.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2019,30.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2020,28.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2021,29.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2022,28.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2023,27.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2024,23.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Hampshire,industrial,2025,26.0,thousand megawatthours,ELEC.GEN.ALL-NH-97.A
New Jersey,commercial,2001,172.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2002,119.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2003,133.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2004,106.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2005,70.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2006,115.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2007,81.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2008,88.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2009,385.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2010,402.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2011,509.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2012,534.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2013,562.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2014,603.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2015,656.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2016,642.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2017,674.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2018,602.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2019,704.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2020,612.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2021,627.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2022,1129.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2023,1107.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2024,1138.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,commercial,2025,1230.0,thousand megawatthours,ELEC.GEN.ALL-NJ-96.A
New Jersey,industrial,2001,3104.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2002,2265.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2003,1351.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2004,1254.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2005,1057.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2006,820.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2007,690.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2008,762.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2009,715.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2010,740.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2011,811.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2012,774.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2013,793.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2014,691.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2015,706.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2016,689.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2017,740.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2018,704.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2019,780.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2020,717.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2021,468.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2022,511.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2023,580.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2024,630.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Jersey,industrial,2025,629.0,thousand megawatthours,ELEC.GEN.ALL-NJ-97.A
New Mexico,commercial,2001,57.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2002,56.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2003,55.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2004,42.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2005,51.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2006,49.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2007,58.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2008,51.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2009,71.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2010,73.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2011,80.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2012,81.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2013,89.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2014,112.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2015,124.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2016,119.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2017,117.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2018,107.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2019,109.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2020,121.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2021,134.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2022,113.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2023,107.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2024,110.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,commercial,2025,110.0,thousand megawatthours,ELEC.GEN.ALL-NM-96.A
New Mexico,industrial,2001,481.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2002,143.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2003,133.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2004,67.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2005,239.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2006,35.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2007,18.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2008,230.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2009,0.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2010,0.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2011,43.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2012,0.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2013,2.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2014,30.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2015,1.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
New Mexico,industrial,2016,1.0,thousand megawatthours,ELEC.GEN.ALL-NM-97.A
